device: Tesla V100-SXM2-32GB, cc=7.0, smem=48KiB/cta
format,path,dist,M,N,K,tile,status,detail
INT8,LUT,U(-1,1),1,7168,7168,16x128x64_w8,OK,ms=1.764,tflops=0.06,gbps=31.0,maxabs=2.655e-02,p99=1.900e-02,rel=2.590e-04
INT8,BITSHIFT,U(-1,1),1,7168,7168,16x128x64_w8,OK,ms=1.097,tflops=0.09,gbps=49.8,maxabs=1.870e-02,p99=1.344e-02,rel=1.818e-04
INT8,LUT,U(-1,1),4,7168,7168,16x64x32_w4,OK,ms=1.435,tflops=0.29,gbps=38.2,maxabs=3.159e-02,p99=1.904e-02,rel=2.601e-04
INT8,BITSHIFT,U(-1,1),4,7168,7168,16x64x32_w4,OK,ms=0.999,tflops=0.41,gbps=54.9,maxabs=2.384e-02,p99=1.351e-02,rel=1.855e-04
INT8,LUT,U(-1,1),4,7168,7168,16x64x64_w4,OK,ms=1.759,tflops=0.23,gbps=31.2,maxabs=3.159e-02,p99=1.904e-02,rel=2.601e-04
INT8,BITSHIFT,U(-1,1),4,7168,7168,16x64x64_w4,OK,ms=1.182,tflops=0.35,gbps=46.4,maxabs=2.384e-02,p99=1.351e-02,rel=1.855e-04
INT8,LUT,U(-1,1),4,7168,7168,16x128x32_w8,OK,ms=1.451,tflops=0.28,gbps=37.8,maxabs=3.159e-02,p99=1.904e-02,rel=2.601e-04
INT8,BITSHIFT,U(-1,1),4,7168,7168,16x128x32_w8,OK,ms=0.991,tflops=0.41,gbps=55.3,maxabs=2.384e-02,p99=1.351e-02,rel=1.855e-04
INT8,LUT,U(-1,1),4,7168,7168,16x128x64_w8,OK,ms=1.771,tflops=0.23,gbps=31.0,maxabs=3.159e-02,p99=1.904e-02,rel=2.601e-04
INT8,BITSHIFT,U(-1,1),4,7168,7168,16x128x64_w8,OK,ms=1.169,tflops=0.35,gbps=46.9,maxabs=2.384e-02,p99=1.351e-02,rel=1.855e-04
INT8,LUT,U(-1,1),8,7168,7168,16x64x32_w4,OK,ms=1.437,tflops=0.57,gbps=38.3,maxabs=3.159e-02,p99=1.890e-02,rel=2.621e-04
INT8,BITSHIFT,U(-1,1),8,7168,7168,16x64x32_w4,OK,ms=1.102,tflops=0.75,gbps=50.0,maxabs=2.384e-02,p99=1.348e-02,rel=1.867e-04
INT8,LUT,U(-1,1),8,7168,7168,16x64x64_w4,OK,ms=1.762,tflops=0.47,gbps=31.2,maxabs=3.159e-02,p99=1.890e-02,rel=2.621e-04
INT8,BITSHIFT,U(-1,1),8,7168,7168,16x64x64_w4,OK,ms=1.313,tflops=0.63,gbps=41.9,maxabs=2.384e-02,p99=1.348e-02,rel=1.867e-04
INT8,LUT,U(-1,1),8,7168,7168,16x128x32_w8,OK,ms=1.502,tflops=0.55,gbps=36.6,maxabs=3.159e-02,p99=1.890e-02,rel=2.621e-04
INT8,BITSHIFT,U(-1,1),8,7168,7168,16x128x32_w8,OK,ms=1.162,tflops=0.71,gbps=47.4,maxabs=2.384e-02,p99=1.348e-02,rel=1.867e-04
INT8,LUT,U(-1,1),8,7168,7168,16x128x64_w8,OK,ms=1.775,tflops=0.46,gbps=31.0,maxabs=3.159e-02,p99=1.890e-02,rel=2.621e-04
INT8,BITSHIFT,U(-1,1),8,7168,7168,16x128x64_w8,OK,ms=1.313,tflops=0.63,gbps=41.9,maxabs=2.384e-02,p99=1.348e-02,rel=1.867e-04
INT8,LUT,U(-1,1),16,7168,7168,16x64x32_w4,OK,ms=1.448,tflops=1.14,gbps=38.3,maxabs=3.157e-02,p99=1.900e-02,rel=2.608e-04
INT8,BITSHIFT,U(-1,1),16,7168,7168,16x64x32_w4,OK,ms=1.320,tflops=1.25,gbps=42.1,maxabs=2.450e-02,p99=1.351e-02,rel=1.854e-04
INT8,LUT,U(-1,1),16,7168,7168,16x64x64_w4,OK,ms=1.775,tflops=0.93,gbps=31.3,maxabs=3.157e-02,p99=1.900e-02,rel=2.608e-04
INT8,BITSHIFT,U(-1,1),16,7168,7168,16x64x64_w4,OK,ms=1.532,tflops=1.07,gbps=36.2,maxabs=2.450e-02,p99=1.351e-02,rel=1.854e-04
INT8,LUT,U(-1,1),16,7168,7168,16x128x32_w8,OK,ms=1.530,tflops=1.07,gbps=36.3,maxabs=3.157e-02,p99=1.900e-02,rel=2.608e-04
INT8,BITSHIFT,U(-1,1),16,7168,7168,16x128x32_w8,OK,ms=1.416,tflops=1.16,gbps=39.2,maxabs=2.450e-02,p99=1.351e-02,rel=1.854e-04
INT8,LUT,U(-1,1),16,7168,7168,16x128x64_w8,OK,ms=1.776,tflops=0.93,gbps=31.3,maxabs=3.157e-02,p99=1.900e-02,rel=2.608e-04
INT8,BITSHIFT,U(-1,1),16,7168,7168,16x128x64_w8,OK,ms=1.514,tflops=1.09,gbps=36.7,maxabs=2.450e-02,p99=1.351e-02,rel=1.854e-04
INT8,LUT,U(-1,1),32,7168,7168,16x64x32_w4,OK,ms=1.493,tflops=2.20,gbps=37.8,maxabs=3.285e-02,p99=1.898e-02,rel=2.600e-04
