INT8,LUT,U(-1,1),1,4096,4096,16x128x32_w8,OK,ms=0.838,tflops=0.04,gbps=21.3,maxabs=1.897e-02,p99=1.446e-02,rel=2.592e-04
INT8,BITSHIFT,U(-1,1),1,4096,4096,16x128x32_w8,OK,ms=0.568,tflops=0.06,gbps=31.4,maxabs=1.308e-02,p99=9.962e-03,rel=1.834e-04
INT8,LUT,U(-1,1),1,4096,4096,16x128x64_w8,OK,ms=1.029,tflops=0.03,gbps=17.4,maxabs=1.897e-02,p99=1.446e-02,rel=2.592e-04
INT8,BITSHIFT,U(-1,1),1,4096,4096,16x128x64_w8,OK,ms=0.648,tflops=0.05,gbps=27.6,maxabs=1.308e-02,p99=9.962e-03,rel=1.834e-04
INT8,LUT,U(-1,1),1,4096,4096,16x128x32_w4f2,OK,ms=1.461,tflops=0.02,gbps=12.2,maxabs=1.897e-02,p99=1.446e-02,rel=2.592e-04
INT8,BITSHIFT,U(-1,1),1,4096,4096,16x128x32_w4f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),1,4096,4096,16x128x64_w4f2,OK,ms=1.753,tflops=0.02,gbps=10.2,maxabs=1.897e-02,p99=1.446e-02,rel=2.592e-04
INT8,BITSHIFT,U(-1,1),1,4096,4096,16x128x64_w4f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),1,4096,4096,16x256x32_w4f4,OK,ms=2.756,tflops=0.01,gbps=6.5,maxabs=1.897e-02,p99=1.446e-02,rel=2.592e-04
INT8,BITSHIFT,U(-1,1),1,4096,4096,16x256x32_w4f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),1,4096,4096,16x256x64_w4f4,OK,ms=3.364,tflops=0.01,gbps=5.3,maxabs=1.897e-02,p99=1.446e-02,rel=2.592e-04
INT8,BITSHIFT,U(-1,1),1,4096,4096,16x256x64_w4f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),1,4096,4096,16x256x32_w8f2,OK,ms=1.500,tflops=0.02,gbps=11.9,maxabs=1.897e-02,p99=1.446e-02,rel=2.592e-04
INT8,BITSHIFT,U(-1,1),1,4096,4096,16x256x32_w8f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),1,4096,4096,16x512x32_w8f4,OK,ms=2.760,tflops=0.01,gbps=6.5,maxabs=1.897e-02,p99=1.446e-02,rel=2.592e-04
INT8,BITSHIFT,U(-1,1),1,4096,4096,16x512x32_w8f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),8,4096,4096,16x64x32_w4,OK,ms=0.752,tflops=0.36,gbps=24.0,maxabs=5.875e-04,p99=1.488e-04,rel=1.540e-06
INT8,BITSHIFT,U(-1,1),8,4096,4096,16x64x32_w4,OK,ms=0.531,tflops=0.51,gbps=34.0,maxabs=1.643e-02,p99=1.008e-02,rel=1.827e-04
INT8,LUT,U(-1,1),8,4096,4096,16x64x64_w4,OK,ms=0.908,tflops=0.30,gbps=19.9,maxabs=5.875e-04,p99=1.488e-04,rel=1.540e-06
INT8,BITSHIFT,U(-1,1),8,4096,4096,16x64x64_w4,OK,ms=0.590,tflops=0.45,gbps=30.6,maxabs=1.643e-02,p99=1.008e-02,rel=1.827e-04
INT8,LUT,U(-1,1),8,4096,4096,16x128x32_w8,OK,ms=0.812,tflops=0.33,gbps=22.3,maxabs=5.875e-04,p99=1.488e-04,rel=1.540e-06
INT8,BITSHIFT,U(-1,1),8,4096,4096,16x128x32_w8,OK,ms=0.650,tflops=0.41,gbps=27.8,maxabs=1.643e-02,p99=1.008e-02,rel=1.827e-04
INT8,LUT,U(-1,1),8,4096,4096,16x128x64_w8,OK,ms=1.000,tflops=0.27,gbps=18.1,maxabs=5.875e-04,p99=1.488e-04,rel=1.540e-06
INT8,BITSHIFT,U(-1,1),8,4096,4096,16x128x64_w8,OK,ms=0.728,tflops=0.37,gbps=24.9,maxabs=1.643e-02,p99=1.008e-02,rel=1.827e-04
INT8,LUT,U(-1,1),8,4096,4096,16x128x32_w4f2,OK,ms=1.389,tflops=0.19,gbps=13.0,maxabs=5.875e-04,p99=1.488e-04,rel=1.540e-06
INT8,BITSHIFT,U(-1,1),8,4096,4096,16x128x32_w4f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),8,4096,4096,16x128x64_w4f2,OK,ms=1.688,tflops=0.16,gbps=10.7,maxabs=5.875e-04,p99=1.488e-04,rel=1.540e-06
INT8,BITSHIFT,U(-1,1),8,4096,4096,16x128x64_w4f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),8,4096,4096,16x256x32_w4f4,OK,ms=2.623,tflops=0.10,gbps=6.9,maxabs=5.875e-04,p99=1.488e-04,rel=1.540e-06
INT8,BITSHIFT,U(-1,1),8,4096,4096,16x256x32_w4f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),8,4096,4096,16x256x64_w4f4,OK,ms=3.258,tflops=0.08,gbps=5.6,maxabs=5.875e-04,p99=1.488e-04,rel=1.540e-06
INT8,BITSHIFT,U(-1,1),8,4096,4096,16x256x64_w4f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),8,4096,4096,16x256x32_w8f2,OK,ms=1.504,tflops=0.18,gbps=12.0,maxabs=5.875e-04,p99=1.488e-04,rel=1.540e-06
INT8,BITSHIFT,U(-1,1),8,4096,4096,16x256x32_w8f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),8,4096,4096,16x512x32_w8f4,OK,ms=2.774,tflops=0.10,gbps=6.5,maxabs=5.875e-04,p99=1.488e-04,rel=1.540e-06
INT8,BITSHIFT,U(-1,1),8,4096,4096,16x512x32_w8f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),16,4096,4096,16x64x32_w4,OK,ms=0.753,tflops=0.71,gbps=24.4,maxabs=5.875e-04,p99=1.507e-04,rel=1.537e-06
INT8,BITSHIFT,U(-1,1),16,4096,4096,16x64x32_w4,OK,ms=0.654,tflops=0.82,gbps=28.0,maxabs=1.643e-02,p99=1.011e-02,rel=1.826e-04
INT8,LUT,U(-1,1),16,4096,4096,16x64x64_w4,OK,ms=0.916,tflops=0.59,gbps=20.0,maxabs=5.875e-04,p99=1.507e-04,rel=1.537e-06
INT8,BITSHIFT,U(-1,1),16,4096,4096,16x64x64_w4,OK,ms=0.729,tflops=0.74,gbps=25.2,maxabs=1.643e-02,p99=1.011e-02,rel=1.826e-04
INT8,LUT,U(-1,1),16,4096,4096,16x128x32_w8,OK,ms=0.831,tflops=0.65,gbps=22.1,maxabs=5.875e-04,p99=1.507e-04,rel=1.537e-06
INT8,BITSHIFT,U(-1,1),16,4096,4096,16x128x32_w8,OK,ms=0.806,tflops=0.67,gbps=22.8,maxabs=1.643e-02,p99=1.011e-02,rel=1.826e-04
INT8,LUT,U(-1,1),16,4096,4096,16x128x64_w8,OK,ms=1.001,tflops=0.54,gbps=18.3,maxabs=5.875e-04,p99=1.507e-04,rel=1.537e-06
INT8,BITSHIFT,U(-1,1),16,4096,4096,16x128x64_w8,OK,ms=0.856,tflops=0.63,gbps=21.4,maxabs=1.643e-02,p99=1.011e-02,rel=1.826e-04
INT8,LUT,U(-1,1),16,4096,4096,16x128x32_w4f2,OK,ms=1.393,tflops=0.39,gbps=13.2,maxabs=5.875e-04,p99=1.507e-04,rel=1.537e-06
INT8,BITSHIFT,U(-1,1),16,4096,4096,16x128x32_w4f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),16,4096,4096,16x128x64_w4f2,OK,ms=1.694,tflops=0.32,gbps=10.8,maxabs=5.875e-04,p99=1.507e-04,rel=1.537e-06
INT8,BITSHIFT,U(-1,1),16,4096,4096,16x128x64_w4f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),16,4096,4096,16x256x32_w4f4,OK,ms=2.627,tflops=0.20,gbps=7.0,maxabs=5.875e-04,p99=1.507e-04,rel=1.537e-06
INT8,BITSHIFT,U(-1,1),16,4096,4096,16x256x32_w4f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),16,4096,4096,16x256x64_w4f4,OK,ms=3.265,tflops=0.16,gbps=5.6,maxabs=5.875e-04,p99=1.507e-04,rel=1.537e-06
INT8,BITSHIFT,U(-1,1),16,4096,4096,16x256x64_w4f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),16,4096,4096,16x256x32_w8f2,OK,ms=1.513,tflops=0.35,gbps=12.1,maxabs=5.875e-04,p99=1.507e-04,rel=1.537e-06
INT8,BITSHIFT,U(-1,1),16,4096,4096,16x256x32_w8f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),16,4096,4096,16x512x32_w8f4,OK,ms=2.808,tflops=0.19,gbps=6.5,maxabs=5.875e-04,p99=1.507e-04,rel=1.537e-06
INT8,BITSHIFT,U(-1,1),16,4096,4096,16x512x32_w8f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),32,4096,4096,16x64x32_w4,OK,ms=0.761,tflops=1.41,gbps=24.8,maxabs=5.875e-04,p99=1.526e-04,rel=1.549e-06
INT8,BITSHIFT,U(-1,1),32,4096,4096,16x64x32_w4,OK,ms=0.742,tflops=1.45,gbps=25.4,maxabs=1.858e-02,p99=1.003e-02,rel=1.824e-04
INT8,LUT,U(-1,1),32,4096,4096,16x64x64_w4,OK,ms=0.922,tflops=1.16,gbps=20.5,maxabs=5.875e-04,p99=1.526e-04,rel=1.549e-06
INT8,BITSHIFT,U(-1,1),32,4096,4096,16x64x64_w4,OK,ms=0.829,tflops=1.30,gbps=22.8,maxabs=1.858e-02,p99=1.003e-02,rel=1.824e-04
INT8,LUT,U(-1,1),32,4096,4096,16x128x32_w8,OK,ms=0.810,tflops=1.32,gbps=23.3,maxabs=5.875e-04,p99=1.526e-04,rel=1.549e-06
INT8,BITSHIFT,U(-1,1),32,4096,4096,16x128x32_w8,OK,ms=0.800,tflops=1.34,gbps=23.6,maxabs=1.858e-02,p99=1.003e-02,rel=1.824e-04
INT8,LUT,U(-1,1),32,4096,4096,16x128x64_w8,OK,ms=0.977,tflops=1.10,gbps=19.3,maxabs=5.875e-04,p99=1.526e-04,rel=1.549e-06
INT8,BITSHIFT,U(-1,1),32,4096,4096,16x128x64_w8,OK,ms=0.843,tflops=1.27,gbps=22.4,maxabs=1.858e-02,p99=1.003e-02,rel=1.824e-04
INT8,LUT,U(-1,1),32,4096,4096,16x128x32_w4f2,OK,ms=1.381,tflops=0.78,gbps=13.7,maxabs=5.875e-04,p99=1.526e-04,rel=1.549e-06
INT8,BITSHIFT,U(-1,1),32,4096,4096,16x128x32_w4f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),32,4096,4096,16x128x64_w4f2,OK,ms=1.674,tflops=0.64,gbps=11.3,maxabs=5.875e-04,p99=1.526e-04,rel=1.549e-06
INT8,BITSHIFT,U(-1,1),32,4096,4096,16x128x64_w4f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),32,4096,4096,16x256x32_w4f4,OK,ms=2.558,tflops=0.42,gbps=7.4,maxabs=5.875e-04,p99=1.526e-04,rel=1.549e-06
INT8,BITSHIFT,U(-1,1),32,4096,4096,16x256x32_w4f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),32,4096,4096,16x256x64_w4f4,OK,ms=3.242,tflops=0.33,gbps=5.8,maxabs=5.875e-04,p99=1.526e-04,rel=1.549e-06
INT8,BITSHIFT,U(-1,1),32,4096,4096,16x256x64_w4f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),32,4096,4096,16x256x32_w8f2,OK,ms=1.487,tflops=0.72,gbps=12.7,maxabs=5.875e-04,p99=1.526e-04,rel=1.549e-06
INT8,BITSHIFT,U(-1,1),32,4096,4096,16x256x32_w8f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),32,4096,4096,16x512x32_w8f4,OK,ms=2.755,tflops=0.39,gbps=6.9,maxabs=5.875e-04,p99=1.526e-04,rel=1.549e-06
INT8,BITSHIFT,U(-1,1),32,4096,4096,16x512x32_w8f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),64,4096,4096,16x64x32_w4,OK,ms=0.797,tflops=2.69,gbps=25.0,maxabs=5.951e-04,p99=1.526e-04,rel=1.547e-06
INT8,BITSHIFT,U(-1,1),64,4096,4096,16x64x32_w4,OK,ms=0.994,tflops=2.16,gbps=20.0,maxabs=1.858e-02,p99=1.003e-02,rel=1.825e-04
INT8,LUT,U(-1,1),64,4096,4096,16x64x64_w4,OK,ms=1.011,tflops=2.12,gbps=19.7,maxabs=5.951e-04,p99=1.526e-04,rel=1.547e-06
INT8,BITSHIFT,U(-1,1),64,4096,4096,16x64x64_w4,OK,ms=1.167,tflops=1.84,gbps=17.1,maxabs=1.858e-02,p99=1.003e-02,rel=1.825e-04
INT8,LUT,U(-1,1),64,4096,4096,16x128x32_w8,OK,ms=0.825,tflops=2.60,gbps=24.1,maxabs=5.951e-04,p99=1.526e-04,rel=1.547e-06
INT8,BITSHIFT,U(-1,1),64,4096,4096,16x128x32_w8,OK,ms=1.059,tflops=2.03,gbps=18.8,maxabs=1.858e-02,p99=1.003e-02,rel=1.825e-04
INT8,LUT,U(-1,1),64,4096,4096,16x128x64_w8,OK,ms=0.990,tflops=2.17,gbps=20.1,maxabs=5.951e-04,p99=1.526e-04,rel=1.547e-06
INT8,BITSHIFT,U(-1,1),64,4096,4096,16x128x64_w8,OK,ms=1.227,tflops=1.75,gbps=16.2,maxabs=1.858e-02,p99=1.003e-02,rel=1.825e-04
INT8,LUT,U(-1,1),64,4096,4096,16x128x32_w4f2,OK,ms=1.377,tflops=1.56,gbps=14.5,maxabs=5.951e-04,p99=1.526e-04,rel=1.547e-06
INT8,BITSHIFT,U(-1,1),64,4096,4096,16x128x32_w4f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),64,4096,4096,16x128x64_w4f2,OK,ms=1.660,tflops=1.29,gbps=12.0,maxabs=5.951e-04,p99=1.526e-04,rel=1.547e-06
INT8,BITSHIFT,U(-1,1),64,4096,4096,16x128x64_w4f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),64,4096,4096,16x256x32_w4f4,OK,ms=2.519,tflops=0.85,gbps=7.9,maxabs=5.951e-04,p99=1.526e-04,rel=1.547e-06
INT8,BITSHIFT,U(-1,1),64,4096,4096,16x256x32_w4f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),64,4096,4096,16x256x64_w4f4,OK,ms=3.201,tflops=0.67,gbps=6.2,maxabs=5.951e-04,p99=1.526e-04,rel=1.547e-06
INT8,BITSHIFT,U(-1,1),64,4096,4096,16x256x64_w4f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),64,4096,4096,16x256x32_w8f2,OK,ms=1.461,tflops=1.47,gbps=13.6,maxabs=5.951e-04,p99=1.526e-04,rel=1.547e-06
INT8,BITSHIFT,U(-1,1),64,4096,4096,16x256x32_w8f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),64,4096,4096,16x512x32_w8f4,OK,ms=2.678,tflops=0.80,gbps=7.4,maxabs=5.951e-04,p99=1.526e-04,rel=1.547e-06
INT8,BITSHIFT,U(-1,1),64,4096,4096,16x512x32_w8f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),128,4096,4096,16x64x32_w4,OK,ms=0.917,tflops=4.68,gbps=24.0,maxabs=5.417e-04,p99=1.278e-04,rel=1.328e-06
INT8,BITSHIFT,U(-1,1),128,4096,4096,16x64x32_w4,OK,ms=1.518,tflops=2.83,gbps=14.5,maxabs=1.857e-02,p99=1.003e-02,rel=1.827e-04
INT8,LUT,U(-1,1),128,4096,4096,16x64x64_w4,OK,ms=2.194,tflops=1.96,gbps=10.0,maxabs=5.417e-04,p99=1.278e-04,rel=1.328e-06
INT8,BITSHIFT,U(-1,1),128,4096,4096,16x64x64_w4,OK,ms=2.412,tflops=1.78,gbps=9.1,maxabs=1.857e-02,p99=1.003e-02,rel=1.827e-04
INT8,LUT,U(-1,1),128,4096,4096,16x128x32_w8,OK,ms=0.956,tflops=4.49,gbps=23.0,maxabs=5.417e-04,p99=1.278e-04,rel=1.328e-06
INT8,BITSHIFT,U(-1,1),128,4096,4096,16x128x32_w8,OK,ms=1.760,tflops=2.44,gbps=12.5,maxabs=1.857e-02,p99=1.003e-02,rel=1.827e-04
INT8,LUT,U(-1,1),128,4096,4096,16x128x64_w8,OK,ms=2.251,tflops=1.91,gbps=9.8,maxabs=5.417e-04,p99=1.278e-04,rel=1.328e-06
INT8,BITSHIFT,U(-1,1),128,4096,4096,16x128x64_w8,OK,ms=2.577,tflops=1.67,gbps=8.5,maxabs=1.857e-02,p99=1.003e-02,rel=1.827e-04
INT8,LUT,U(-1,1),128,4096,4096,16x128x32_w4f2,OK,ms=1.469,tflops=2.92,gbps=15.0,maxabs=5.417e-04,p99=1.278e-04,rel=1.328e-06
INT8,BITSHIFT,U(-1,1),128,4096,4096,16x128x32_w4f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),128,4096,4096,16x128x64_w4f2,OK,ms=1.796,tflops=2.39,gbps=12.3,maxabs=5.417e-04,p99=1.278e-04,rel=1.328e-06
INT8,BITSHIFT,U(-1,1),128,4096,4096,16x128x64_w4f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),128,4096,4096,16x256x32_w4f4,OK,ms=2.560,tflops=1.68,gbps=8.6,maxabs=5.417e-04,p99=1.278e-04,rel=1.328e-06
INT8,BITSHIFT,U(-1,1),128,4096,4096,16x256x32_w4f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),128,4096,4096,16x256x64_w4f4,OK,ms=3.205,tflops=1.34,gbps=6.9,maxabs=5.417e-04,p99=1.278e-04,rel=1.328e-06
INT8,BITSHIFT,U(-1,1),128,4096,4096,16x256x64_w4f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),128,4096,4096,16x256x32_w8f2,OK,ms=1.472,tflops=2.92,gbps=15.0,maxabs=5.417e-04,p99=1.278e-04,rel=1.328e-06
INT8,BITSHIFT,U(-1,1),128,4096,4096,16x256x32_w8f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),128,4096,4096,16x512x32_w8f4,OK,ms=2.647,tflops=1.62,gbps=8.3,maxabs=5.417e-04,p99=1.278e-04,rel=1.328e-06
INT8,BITSHIFT,U(-1,1),128,4096,4096,16x512x32_w8f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),256,4096,4096,16x64x32_w4,OK,ms=1.827,tflops=4.70,gbps=14.3,maxabs=6.104e-04,p99=1.450e-04,rel=1.504e-06
INT8,BITSHIFT,U(-1,1),256,4096,4096,16x64x32_w4,OK,ms=3.475,tflops=2.47,gbps=7.5,maxabs=1.858e-02,p99=1.001e-02,rel=1.824e-04
INT8,LUT,U(-1,1),256,4096,4096,16x64x64_w4,OK,ms=3.269,tflops=2.63,gbps=8.0,maxabs=6.104e-04,p99=1.450e-04,rel=1.504e-06
INT8,BITSHIFT,U(-1,1),256,4096,4096,16x64x64_w4,OK,ms=4.080,tflops=2.11,gbps=6.4,maxabs=1.858e-02,p99=1.001e-02,rel=1.824e-04
INT8,LUT,U(-1,1),256,4096,4096,16x128x32_w8,OK,ms=1.917,tflops=4.48,gbps=13.7,maxabs=6.104e-04,p99=1.450e-04,rel=1.504e-06
INT8,BITSHIFT,U(-1,1),256,4096,4096,16x128x32_w8,OK,ms=3.558,tflops=2.41,gbps=7.4,maxabs=1.858e-02,p99=1.001e-02,rel=1.824e-04
INT8,LUT,U(-1,1),256,4096,4096,16x128x64_w8,OK,ms=3.354,tflops=2.56,gbps=7.8,maxabs=6.104e-04,p99=1.450e-04,rel=1.504e-06
INT8,BITSHIFT,U(-1,1),256,4096,4096,16x128x64_w8,OK,ms=4.527,tflops=1.90,gbps=5.8,maxabs=1.858e-02,p99=1.001e-02,rel=1.824e-04
INT8,LUT,U(-1,1),256,4096,4096,16x128x32_w4f2,OK,ms=1.676,tflops=5.12,gbps=15.6,maxabs=6.104e-04,p99=1.450e-04,rel=1.504e-06
INT8,BITSHIFT,U(-1,1),256,4096,4096,16x128x32_w4f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),256,4096,4096,16x128x64_w4f2,OK,ms=3.611,tflops=2.38,gbps=7.3,maxabs=6.104e-04,p99=1.450e-04,rel=1.504e-06
INT8,BITSHIFT,U(-1,1),256,4096,4096,16x128x64_w4f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),256,4096,4096,16x256x32_w4f4,OK,ms=2.734,tflops=3.14,gbps=9.6,maxabs=6.104e-04,p99=1.450e-04,rel=1.504e-06
INT8,BITSHIFT,U(-1,1),256,4096,4096,16x256x32_w4f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),256,4096,4096,16x256x64_w4f4,OK,ms=6.494,tflops=1.32,gbps=4.0,maxabs=6.104e-04,p99=1.450e-04,rel=1.504e-06
INT8,BITSHIFT,U(-1,1),256,4096,4096,16x256x64_w4f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),256,4096,4096,16x256x32_w8f2,OK,ms=3.263,tflops=2.63,gbps=8.0,maxabs=6.104e-04,p99=1.450e-04,rel=1.504e-06
INT8,BITSHIFT,U(-1,1),256,4096,4096,16x256x32_w8f2,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),256,4096,4096,16x512x32_w8f4,OK,ms=2.658,tflops=3.23,gbps=9.9,maxabs=6.104e-04,p99=1.450e-04,rel=1.504e-06
INT8,BITSHIFT,U(-1,1),256,4096,4096,16x512x32_w8f4,SKIP,MF path-B not implemented
INT8,LUT,U(-1,1),512,4096,4096,16x64x32_w4,OK,ms=3.652,tflops=4.70,gbps=9.5,maxabs=5.569e-04,p99=1.297e-04,rel=1.329e-06
INT8,BITSHIFT,U(-1,1),512,4096,4096,16x64x32_w4,OK,ms=6.659,tflops=2.58,gbps=5.2,maxabs=1.982e-02,p99=1.001e-02,rel=1.824e-04
INT8,LUT,U(-1,1),512,4096,4096,16x64x64_w4,OK,ms=5.326,tflops=3.23,gbps=6.5,maxabs=5.569e-04,p99=1.297e-04,rel=1.329e-06
INT8,BITSHIFT,U(-1,1),512,4096,4096,16x64x64_w4,OK,ms=7.414,tflops=2.32,gbps=4.7,maxabs=1.982e-02,p99=1.001e-02,rel=1.824e-04
INT8,LUT,U(-1,1),512,4096,4096,16x128x32_w8,OK,ms=3.846,tflops=4.47,gbps=9.0,maxabs=5.569e-04,p99=1.297e-04,rel=1.329e-06
INT8,BITSHIFT,U(-1,1),512,4096,4096,16x128x32_w8,OK,ms=6.454,tflops=2.66,gbps=5.4,maxabs=1.982e-02,p99=1.001e-02,rel=1.824e-04
INT8,LUT,U(-1,1),512,4096,4096,16x128x64_w8,OK,ms=5.532,tflops=3.11,gbps=6.3,maxabs=5.569e-04,p99=1.297e-04,rel=1.329e-06
INT8,BITSHIFT,U(-1,1),512,4096,4096,16x128x64_w8,OK,ms=7.944,tflops=2.16,gbps=4.4,maxabs=1.982e-02,p99=1.001e-02,rel=1.824e-04
INT8,LUT,U(-1,1),512,4096,4096,16x128x32_w4f2,OK,ms=3.205,tflops=5.36,gbps=10.8,maxabs=5.569e-04,p99=1.297e-04,rel=1.329e-06
